host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
11117054,Edmee,2014,01-Aug,5223111,Noord-West,Amsterdam,Noord-Holland,1035 NN,Netherlands,Bed & Breakfast,Private room,2,1,1,3,Real Bed,60,2,25,2,within an hour,1,2,80,7,10,10,8,10,10
11117462,Joost & Inger,2014,01-Aug,2604291,Centrum-West,Amsterdam,North Holland,1015 CC,Netherlands,House,Private room,2,1,1,1,Real Bed,99,1,0,2,within an hour,1,68,95,10,10,10,10,10,9
11123202,Ilan,2014,01-Aug,5420530,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1056GC,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,99,1,0,2,within a day,0.7,3,100,10,9,10,9,8,8
11125718,Fred,2014,01-Aug,2181830,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 JZ,Netherlands,Apartment,Entire home/apt,4,2,2,4,Real Bed,150,1,0,2,within an hour,0.96,27,82,8,8,9,8,9,8
11125718,Fred,2014,01-Aug,3123853,Centrum-Oost,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,190,1,0,2,within a few hours,0.94,32,85,9,9,9,9,9,8
11125718,Fred,2014,01-Aug,2512641,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 JZ,Netherlands,Apartment,Entire home/apt,2,1,0,2,Real Bed,70,1,0,3,within a few hours,0.94,25,88,8,9,9,10,9,9
11125718,Fred,2014,01-Aug,2519425,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 JZ,Netherlands,Apartment,Entire home/apt,2,1,0,2,Real Bed,70,1,0,3,within an hour,0.96,26,86,8,9,9,9,9,8
11127803,Kristel,2014,01-Aug,2193453,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,Netherlands,House,Entire home/apt,2,1,1,1,Real Bed,89,1,0,2,within a day,0.86,8,93,10,9,10,10,9,10
11130764,Sven,2014,01-Aug,2182798,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 TK,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,2,0,2,within a few hours,0.9,3,100,10,8,6,8,10,8
11148293,Inge,2014,01-Sep,2186361,Westerpark,Amsterdam,North Holland,1051,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,1,0,1,within a few hours,1,35,96,9,10,10,10,9,9
11148652,Nancy,2014,01-Sep,4473713,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 EV,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,89,1,10,7,N/A,N/A,0,,,,,,,
11149980,Wietze,2014,01-Sep,2186722,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,2,30,4,within a day,0.98,10,96,10,9,10,10,10,9
11169665,Evelyn,2014,01-Oct,3281307,Buitenveldert - Zuidas,Amsterdam,North Holland,1083 AS,Netherlands,House,Entire home/apt,6,2,4,5,Real Bed,275,6,30,7,within a day,1,1,20,10,10,10,10,8,10
11173232,David,2014,01-Oct,2190893,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,99,2,35,3,N/A,N/A,4,100,10,10,10,10,10,10
11176333,Ruben,2014,01-Oct,2191590,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,59,1,0,3,within a few hours,0.94,33,92,9,9,9,10,9,9
11183499,Hendrik-Jan,2014,01-Oct,4504936,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079 XC,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,1,N/A,N/A,0,,,,,,,
11184992,Femke En Wiegert,2014,01-Oct,2193342,Westerpark,Amsterdam,North Holland,1013 AK,Netherlands,Boat,Entire home/apt,3,1,1,2,Real Bed,115,2,30,2,within an hour,1,13,100,10,10,10,10,10,9
11198361,Maaike,2014,01-Nov,3492869,Noord-West,Amsterdam,North Holland,1033 HK,Netherlands,House,Entire home/apt,4,1,3,4,Real Bed,95,4,10,1,within a day,0.74,8,88,9,9,9,10,8,9
11198361,Maaike,2014,01-Nov,5852786,Noord-West,Amsterdam,NH,1033 HK,Netherlands,House,Private room,2,1,1,1,Real Bed,75,1,0,1,within a day,0.74,0,,,,,,,
11201750,Roos,2014,01-Nov,4019639,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,87,1,0,1,within a few hours,1,10,95,10,10,10,10,10,10
11208928,Martin,2014,01-Nov,5864776,Centrum-West,Amsterdam,Noord-Holland,1011,Netherlands,Apartment,Entire home/apt,2,1.5,0,1,Real Bed,220,1,0,1,within a day,0.83,0,,,,,,,
11220158,Joris,2014,01-Dec,3921097,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 AC,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,100,2,30,1,N/A,N/A,2,90,7,10,10,9,9,9
11221601,John,2014,01-Dec,4953534,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072 AB,Netherlands,House,Private room,2,1,1,1,Real Bed,89,1,0,2,within an hour,1,10,98,10,10,10,10,10,10
11251326,Jan-Willem,2014,Jan-13,5032739,Centrum-Oost,Amsterdam,Noord-Holland,1011 LM,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,134,1,0,4,within an hour,1,6,97,10,10,10,10,9,9
11256810,Britta,2014,Jan-13,3263718,Noord-West,Amsterdam,North Holland,1035 XV,Netherlands,House,Entire home/apt,5,1,3,5,Real Bed,120,1,0,6,within a day,0.5,2,100,10,8,10,10,8,9
11258117,Jorg,2014,Jan-13,2206842,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 LH,Netherlands,Apartment,Entire home/apt,6,1,2,2,Real Bed,150,1,0,1,N/A,N/A,0,,,,,,,
11258275,Corine,2014,Jan-13,2757646,Slotervaart,Amsterdam,North Holland,1064 PR,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,110,2,0,4,within a few hours,0.92,15,91,10,9,10,9,9,9
11266846,George,2014,Jan-13,4070881,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 LJ,Netherlands,Loft,Private room,2,1,1,1,Real Bed,60,0,0,1,within a day,0.69,4,90,9,10,10,10,9,10
11267601,Ingeborg En Thomas,2014,Jan-13,2411314,Buitenveldert - Zuidas,Amsterdam,North Holland,1081 EA,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,104,1,0,3,within a few hours,1,32,91,9,9,10,10,9,9
11271934,Jasper,2014,Jan-13,2537417,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079 AT,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,125,2,25,2,within a few hours,1,14,96,10,9,10,10,10,10
11283885,Adam And Branka,2014,Jan-14,2211896,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 TM,Netherlands,Apartment,Entire home/apt,3,1,2,1,Real Bed,80,2,20,2,N/A,N/A,2,86,8,7,10,10,7,10
11285542,Vincent,2014,Jan-14,2212998,Zuid,Amsterdam,North Holland,1076,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,100,0,0,1,N/A,N/A,1,100,10,10,10,10,10,10
11285634,Marike,2014,Jan-14,2212392,Westerpark,Amsterdam,North Holland,1013 NN,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,125,2,30,2,within a day,0.72,13,92,10,10,10,10,9,9
11291814,Marsel,2014,Jan-14,2213734,Centrum-West,Amsterdam,North Holland,1052,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,2,50,2,within a few hours,1,20,96,10,10,10,10,10,9
11298034,Robin,2014,Jan-14,4748150,Westerpark,Amsterdam,Noord-Holland,1013 DV,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,2,35,2,N/A,N/A,0,,,,,,,
11300670,Rogier,2014,Jan-14,2347301,Westerpark,Amsterdam,North Holland,1013 SN,Netherlands,Apartment,Entire home/apt,5,2,4,5,Real Bed,180,4,50,3,within a day,0.9,13,97,10,8,10,10,9,10
11318239,Nienke,2014,Jan-15,2218464,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,120,1,0,2,within a few hours,1,0,,,,,,,
11319415,Loos,2014,Jan-15,2242346,Westerpark,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,129,4,25,4,within a day,1,13,100,10,9,10,10,9,9
11319500,Friedrich,2014,Jan-15,3508238,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Boat,Entire home/apt,2,1,0,2,Real Bed,65,1,0,3,within an hour,1,47,94,10,9,10,10,10,9
11320911,Claus,2014,Jan-15,4613584,Centrum-West,Amsterdam,North Holland,1016 GX,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,199,2,0,5,N/A,N/A,0,,,,,,,
11324330,Leticia,2014,Jan-15,2274276,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,6,2,1,5,Real Bed,72,1,30,3,within a day,0.73,8,83,8,8,9,8,8,8
11326500,Jan-Geert,2014,Jan-15,5202737,Centrum-West,Amsterdam,Noord-Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,2,within an hour,1,1,100,8,10,10,10,10,6
11334498,Bastiaan,2014,Jan-15,2913467,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 ZJ,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,48,1,0,1,within a day,0.77,26,92,10,9,10,10,9,9
11337160,Maayan,2014,Jan-15,2222064,De Baarsjes - Oud-West,Amsterdam,North Holland,1055,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,87,1,0,3,within an hour,1,7,93,10,9,10,10,9,9
11338763,David,2014,Jan-15,2222342,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,85,2,20,4,within a few hours,0.89,35,94,10,10,10,10,9,9
11344902,Sten,2014,Jan-15,5204331,Centrum-West,Amsterdam,Noord-Holland,1013 KV,Netherlands,Boat,Entire home/apt,4,2,3,3,Real Bed,109,3,25,2,within a few hours,0.96,4,90,9,10,10,10,10,10
11344902,Sten,2014,Jan-15,5201481,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053 GS,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,90,1,0,2,within a few hours,0.96,3,100,10,10,10,9,10,10
11352364,Els,2014,Jan-16,2224538,Oud-Oost,Amsterdam,North Holland,1018,Netherlands,House,Entire home/apt,8,2,5,7,Real Bed,425,5,40,3,within a day,1,1,100,10,10,10,10,10,10
11353515,Fabian,2014,Jan-16,2224816,Noord-Oost,Amsterdam,North Holland,1025 HX,Netherlands,Apartment,Entire home/apt,3,1,1,2,Real Bed,125,1,0,3,within a few hours,1,21,98,10,10,10,10,9,10
11353909,Lot,2014,Jan-16,2224903,Oud-Oost,Amsterdam,North Holland,1091 VG,Netherlands,Apartment,Entire home/apt,5,1,2,5,Real Bed,125,2,17,5,within a few hours,1,4,90,9,10,9,10,10,9
11370932,Niels,2014,Jan-16,4438502,Centrum-Oost,Amsterdam,North Holland,1017 SC,Netherlands,Loft,Entire home/apt,2,1,0,2,Real Bed,125,2,30,2,N/A,N/A,6,100,10,10,10,10,10,10
11371482,Irene,2014,Jan-16,2230007,Oud-Noord,Amsterdam,North Holland,1021 PW,Netherlands,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,125,4,10,1,within a day,0.71,6,92,10,8,10,10,8,8
11371482,Irene,2014,Jan-16,2364697,Oud-Noord,Amsterdam,North Holland,1021 PW,Netherlands,Apartment,Private room,2,1.5,1,1,Real Bed,65,2,10,1,within a day,0.71,1,80,10,8,10,10,8,8
11371482,Irene,2014,Jan-16,2228206,Oud-Noord,Amsterdam,North Holland,1021 PW,Netherlands,Apartment,Private room,2,1.5,1,1,Real Bed,63,2,10,1,within a day,0.71,22,95,9,10,10,10,9,9
11381560,Floor,2014,Jan-17,2229870,Zuid,Amsterdam,North Holland,1075,Netherlands,Apartment,Entire home/apt,4,1,1,4,Real Bed,100,2,20,2,within a few hours,1,0,,,,,,,
11384823,Noël,2014,Jan-17,5751946,Bos en Lommer,Amsterdam,Noord-Holland,1061,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,135,0,0,1,within a few hours,1,0,,,,,,,
11386978,Frouke,2014,Jan-17,2638773,Watergraafsmeer,Amsterdam,North Holland,1097,Netherlands,House,Entire home/apt,5,2,4,8,Real Bed,265,5,0,3,within an hour,1,6,93,10,10,10,10,8,9
11408387,Catharina,2014,Jan-18,4818598,Westerpark,Amsterdam,Noord-Holland,1013 XT,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,90,3,0,3,within an hour,1,2,100,10,10,10,10,9,9
11413756,Laura & Christian,2014,Jan-18,2235666,Oud-Noord,Amsterdam,North Holland,1032,Netherlands,Apartment,Entire home/apt,3,1,2,1,Real Bed,119,2,30,1,within a day,0.82,10,90,9,9,10,10,9,9
11415754,Albane,2014,Jan-18,5711389,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1078,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,200,1,0,1,within a few hours,1,0,,,,,,,
11424129,Richard,2014,Jan-18,2453422,Bijlmer-Centrum,Amsterdam-Zuidoost,North Holland,1102,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,50,1,30,1,within a few hours,0.83,14,94,10,10,10,10,8,9
11424173,Tom,2014,Jan-18,2932598,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,75,2,0,2,within an hour,0.91,23,94,9,9,10,10,10,9
11434496,John,2014,Jan-19,2239113,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1095 BV,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,110,1,0,3,within a day,0.83,34,87,9,8,9,9,9,9
11446220,Maurits,2014,Jan-19,2241278,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,130,2,35,1,within a few hours,1,3,100,10,10,10,10,9,8
11446265,Jennifer,2014,Jan-19,2995101,Geuzenveld - Slotermeer,Amsterdam,North Holland,1063 TX,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,64,1,25,3,within a day,0.6,0,,,,,,,
11467907,Lisette,2014,Jan-20,2245228,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,1,0,1,within a few hours,1,27,93,10,9,9,10,10,9
11468877,Annebel,2014,Jan-20,2540900,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,1,0,2,within a few hours,1,3,93,9,9,9,9,8,9
11474163,Martijn,2014,Jan-20,2246600,Osdorp,Amsterdam,North Holland,1069 PR,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,70,3,15,2,within a day,0.68,50,89,9,8,9,9,8,9
11483667,Karin,2014,Jan-20,2248564,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,3,1,2,3,Real Bed,125,1,0,5,within a day,0.8,9,98,10,9,10,10,10,9
11484134,Daan,2014,Jan-20,3113256,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 WD,Netherlands,Apartment,Entire home/apt,3,1,3,3,Real Bed,105,1,0,6,N/A,N/A,1,100,10,10,10,10,10,10
11487511,Aldo,2014,Jan-20,5604757,Westerpark,Amsterdam,Noord-Holland,1051 HG,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,185,1,0,3,within an hour,1,0,,,,,,,
11501043,Hein,2014,Jan-21,2849298,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,House,Entire home/apt,2,1,1,1,Real Bed,185,1,0,1,within a few hours,1,3,93,9,9,10,10,10,9
11502845,Carolien,2014,Jan-21,2370505,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094 SZ,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,79,1,0,4,within a few hours,0.8,30,95,9,9,10,10,9,9
11503472,Liesbeth,2014,Jan-21,2252380,Westerpark,Amsterdam,North Holland,1052,Netherlands,Apartment,Entire home/apt,4,1,3,3,Real Bed,94,1,0,5,within a day,0.86,1,100,10,10,10,10,10,10
11507135,Jan,2014,Jan-21,2580443,Centrum-Oost,Amsterdam,North Holland,1011 CM,Netherlands,Apartment,Shared room,2,1,1,2,Real Bed,65,1,25,1,within a day,0.77,27,98,9,10,10,10,10,9
11511970,Aida,2014,Jan-21,2254290,De Baarsjes - Oud-West,Amsterdam,North Holland,1071,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,110,2,0,3,within a day,0.8,43,97,10,10,10,10,10,9
11515602,Mary-Lou,2014,Jan-21,3846313,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 CG,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,1,within a day,0.9,7,97,10,10,10,10,9,9
11516083,R,2014,Jan-21,2255109,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 AW,Netherlands,Boat,Entire home/apt,4,1.5,2,4,Real Bed,99,2,9,3,N/A,N/A,9,91,9,9,10,10,10,9
11516621,Mihela,2014,Jan-21,4102538,De Baarsjes - Oud-West,Amsterdam,North Holland,1056 PW,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,80,3,25,3,within a day,1,5,90,10,9,10,10,9,9
11518012,Dirk J,2014,Jan-21,2438947,Centrum-West,Amsterdam,North Holland,1015 AK,Netherlands,Apartment,Entire home/apt,3,2.5,1,2,Real Bed,120,2,25,4,within a few hours,1,3,100,10,10,9,9,10,10
11521630,Evy,2014,Jan-21,3000052,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Private room,2,2,1,1,Real Bed,85,1,10,1,within a day,0.92,7,93,9,10,9,9,10,9
11530541,Maurits,2014,Jan-22,2622786,De Baarsjes - Oud-West,Amsterdam,NH,1053HJ,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,147,2,0,3,within an hour,1,9,100,10,10,10,10,10,10
11533004,Joris,2014,Jan-22,5393027,Westerpark,Amsterdam,Noord-Holland,1052 GS,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,4,within a day,1,1,100,10,10,10,10,10,10
11550117,Tim,2014,Jan-22,2525349,Centrum-West,Amsterdam,North Holland,1016TH,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,0,2,within an hour,1,3,87,9,8,9,9,8,8
11564744,Anneke,2014,Jan-23,2300009,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,4,1,1,4,Real Bed,100,2,20,2,within a few hours,1,19,96,10,10,10,10,9,9
11569816,Quinten,2014,Jan-23,3365721,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074 AN,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,395,1,0,2,within an hour,1,11,93,9,9,9,9,9,9
11578210,Sandra,2014,Jan-23,2750373,Centrum-Oost,Amsterdam,North Holland,1018 SV,Netherlands,Apartment,Entire home/apt,5,1.5,2,5,Real Bed,168,1,0,3,within a day,1,10,94,9,8,9,10,9,8
11606810,Claire & Mischa,2014,Jan-24,2273399,Zuid,Amsterdam,North Holland,1075,Netherlands,Apartment,Entire home/apt,9,2,5,9,Real Bed,300,1,0,3,within a day,0.75,1,94,10,10,10,10,8,10
11616877,Peter,2014,Jan-25,4754897,Buitenveldert - Zuidas,Amsterdam,Noord-Holland,1081JE,Netherlands,House,Entire home/apt,6,1.5,4,5,Real Bed,360,6,100,7,N/A,N/A,0,,,,,,,
11618462,Hanneke,2014,Jan-25,2275767,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,1,0,1,N/A,N/A,0,,,,,,,
11618607,Ankie,2014,Jan-25,2275492,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,93,1,0,2,within a day,0.9,55,94,10,10,10,10,10,10
11620583,Koos,2014,Jan-25,2275817,Centrum-Oost,Amsterdam,North Holland,1011 CB,Netherlands,Apartment,Entire home/apt,3,1,0,3,Real Bed,90,2,20,3,within an hour,1,37,97,10,10,10,10,10,10
11628175,Jasper,2014,Jan-25,3896770,Centrum-West,Amsterdam,Noord-Holland,1015 PJ,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,2,50,2,within a few hours,1,7,97,9,10,10,10,10,9
11630730,Pauline,2014,Jan-25,2277766,Westerpark,Amsterdam,North Holland,1051 GZ,Netherlands,Apartment,Entire home/apt,2,1,0,2,Real Bed,90,1,0,2,within a day,0.94,1,80,8,8,8,8,8,8
11646042,Rianne,2014,Jan-26,4704127,Centrum-West,Amsterdam,Noord-Holland,1013,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,148,2,0,2,within a few hours,1,1,100,8,10,8,10,8,8
11646841,Frans,2014,Jan-26,3788812,Zuid,Amsterdam,North Holland,1054 KZ,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,2,within an hour,1,17,96,10,10,10,10,10,10
11650694,Elise,2014,Jan-26,2290605,Zuid,Amsterdam,North Holland,1077,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,175,1,25,3,within an hour,1,6,93,10,9,10,10,10,9
11651489,Lisa,2014,Jan-26,3270274,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1095 XE,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,2,within a few hours,1,13,95,10,10,10,10,9,9
11652524,Marcel Quint,2014,Jan-26,2281679,Zuid,Amsterdam,North Holland,1075 TX,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,85,1,0,1,within a day,1,1,94,10,8,10,10,10,10
11657194,Nathalie,2014,Jan-26,2282452,Oud-Noord,Amsterdam,North Holland,1025 PD,Netherlands,Apartment,Private room,1,1,1,1,Real Bed,35,0,0,14,within an hour,1,2,100,9,10,10,10,9,8
11661701,Ingrid En Martijn,2014,Jan-26,2283213,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 WZ,Netherlands,House,Entire home/apt,6,1,3,6,Real Bed,250,1,0,2,within a few hours,1,8,95,10,9,10,10,9,10
11676491,Carlo,2014,Jan-27,3999635,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 NS,Netherlands,Apartment,Entire home/apt,3,1,2,3,Real Bed,160,3,25,3,within a few hours,1,13,91,9,10,10,10,10,9
11680696,Maartje,2014,Jan-27,2286330,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,Apartment,Entire home/apt,5,1.5,3,5,Real Bed,189,1,0,3,a few days or more,0.4,12,95,10,9,10,10,9,9
11689647,Suzanne,2014,Jan-27,4586666,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079 LE,Netherlands,Apartment,Entire home/apt,2,1.5,2,2,Real Bed,108,2,30,2,within a day,1,0,,,,,,,
11691173,Lucy,2014,Jan-27,2288671,Westerpark,Amsterdam,North Holland,1051,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,80,3,40,5,within an hour,0.89,8,90,9,9,9,9,10,9
11691547,Joeri,2014,Jan-27,2288743,Centrum-West,Amsterdam,North Holland,1017 ND,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,139,2,10,2,within a day,0.8,50,96,10,9,10,10,10,9
11701759,Rini,2014,Jan-27,2596831,Centrum-Oost,Amsterdam,North Holland,1011 PV,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,110,1,0,2,within an hour,1,70,100,10,10,10,10,10,10
11716608,Anna,2014,Jan-28,2449604,Westerpark,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,2,1,2,2,Real Bed,100,1,0,2,within a few hours,0.92,3,90,9,8,10,10,9,9
11718025,Anna,2014,Jan-28,3964197,Slotervaart,Amsterdam,North Holland,1061 VR,Netherlands,Apartment,Private room,2,1.5,1,1,Pull-out Sofa,45,1,10,3,within an hour,1,13,93,9,10,9,9,8,9
11719844,Jonathan,2014,Jan-28,2294164,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,125,1,0,1,within an hour,1,9,96,10,10,10,10,10,9
11721979,Sara,2014,Jan-28,2294713,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094 RX,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,1,0,1,within a few hours,0.97,4,90,9,9,10,10,10,9
11727532,Sarieke,2014,Jan-28,2726640,Westerpark,Amsterdam,North Holland,1013 SW,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,1,25,2,within an hour,1,3,93,9,9,9,10,9,9
11731500,Eva,2014,Jan-28,2465800,Bos en Lommer,Amsterdam,North Holland,1055 GM,Netherlands,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,110,1,0,3,N/A,N/A,2,91,9,10,9,9,9,9
11747437,Ron,2014,Jan-29,3553447,Slotervaart,Amsterdam,North Holland,1058GD,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,45,1,10,3,within a day,0.92,28,100,10,10,10,10,9,10
11747437,Ron,2014,Jan-29,3207488,Slotervaart,Amsterdam,North Holland,1058GD,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,55,1,10,2,within a day,0.92,22,100,10,10,10,10,10,10
11751874,Jeffrey,2014,Jan-29,2435226,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1074,Netherlands,Apartment,Entire home/apt,8,2,2,4,Real Bed,205,4,46,1,within an hour,0.99,39,91,9,9,9,9,9,9
11751874,Jeffrey,2014,Jan-29,2511023,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Boat,Entire home/apt,6,1,2,3,Real Bed,195,4,43,1,within an hour,0.99,63,91,9,8,9,9,9,9
11751874,Jeffrey,2014,Jan-29,5578567,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 BT,Netherlands,Apartment,Entire home/apt,6,1,2,3,Real Bed,199,4,48,1,within an hour,0.99,2,80,8,8,9,9,8,6
11751874,Jeffrey,2014,Jan-29,2982675,Centrum-West,Amsterdam,North Holland,1013 JC,Netherlands,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,180,4,0,3,within an hour,0.99,16,91,10,9,10,10,10,9
11751874,Jeffrey,2014,Jan-29,3849638,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,175,1,0,1,within an hour,0.99,15,92,10,9,10,10,9,9
